"year","brood_stock_number_new","date","loc_1_31","sex","poh_length_cm","tag_number","operc_punch","ad_clip_y_n_u","e_label_number","comments_tagging_new","GR_age","total_age","egg_volume_ml","reach","comments_brood","total_n_green_eggs_taken_at_collection_sum","mean_n_live_eggs_per_gram_mean","jday","g_per_egg"
2011,1,2011-09-01,"9","F",82,NA,NA,NA,NA,"BROODSTOCK #1","62",6,2300,"UP",NA,6210,NA,244,NA
2011,2,2011-09-01,"9","F",83,NA,NA,NA,NA,"BROODSTOCK #2","4M",NA,3200,"UP",NA,8000,NA,244,NA
2011,3,2011-09-01,"6","F",74,NA,NA,NA,NA,"BROODSTOCK #3","3M",NA,2000,"UP",NA,6480,NA,244,NA
2011,4,2011-09-02,"31","F",85,NA,NA,NA,NA,"BROODSTOCK #4","4M",NA,2800,"LOW",NA,6692,NA,245,NA
2011,5,2011-09-02,"23","F",86,NA,NA,NA,NA,"BROODSTOCK #5","4M",NA,3200,"LOW",NA,8576,NA,245,NA
2011,6,2011-09-02,"31","F",83,NA,NA,NA,NA,"BROODSTOCK #6","5M",NA,1600,"LOW",NA,4272,NA,245,NA
2011,7,2011-09-03,"9","F",78,"2374","R",NA,NA,"BROODSTOCK #7 (POSSIBLE CYSTS IN KIDNEY)","52",5,1600,"UP","CYSTS",6000,NA,246,NA
2011,8,2011-09-03,"9","F",73,NA,NA,NA,NA,"BROODSTOCK #8","52",5,1600,"UP",NA,5696,NA,246,NA
2011,9,2011-09-03,"9","F",76,NA,NA,NA,NA,"BROODSTOCK #9","52",5,2000,"UP",NA,6700,NA,246,NA
2011,10,2011-09-03,"9","F",76,NA,NA,NA,NA,"BROODSTOCK #10","4M",NA,1800,"UP",NA,6246,NA,246,NA
2011,11,2011-09-03,"9","F",76,NA,NA,NA,NA,"BROODSTOCK #11","52",5,2500,"UP","CYSTS",8100,NA,246,NA
2011,12,2011-09-03,"6","F",78,NA,NA,NA,NA,"BROODSTOCK #12","52",5,1400,"UP",NA,5362,NA,246,NA
2011,13,2011-09-03,"6","F",79,NA,NA,NA,NA,"BROODSTOCK #13","3M",NA,1900,"UP",NA,6479,NA,246,NA
2011,14,2011-09-04,"24","F",74,NA,NA,NA,NA,"BROODSTOCK #14","4M",NA,1500,"LOW",NA,5070,NA,247,NA
2011,15,2011-09-04,"24","F",90,NA,NA,NA,NA,"BROODSTOCK #15","62",6,2900,"LOW",NA,7572,NA,247,NA
2011,16,2011-09-06,"9","F",81,NA,NA,NA,NA,"BROODSTOCK #16","62",6,2600,"UP",NA,7332,NA,249,NA
2011,17,2011-09-06,"9","F",88,NA,NA,NA,NA,"BROODSTOCK #17","52",5,1300,"UP",NA,3250,NA,249,NA
2011,18,2011-09-13,"24","F",80,NA,NA,NA,NA,"BROODSTOCK #18","62",6,2500,"LOW",NA,8250,NA,256,NA
2011,19,2011-09-13,"24","F",75,NA,NA,NA,NA,"BROODSTOCK #19","52",5,2300,"LOW",NA,6808,NA,256,NA
2011,20,2011-09-13,"24","F",71,NA,NA,NA,NA,"BROODSTOCK #20","52",5,1800,"LOW",NA,6894,NA,256,NA
2011,21,2011-09-13,"24","F",78,NA,NA,NA,NA,"BROODSTOCK #21","52",5,2300,"LOW",NA,8736,NA,256,NA
2011,22,2011-09-13,"24","F",82,NA,NA,NA,NA,"BROODSTOCK #22","52",5,2400,"LOW",NA,7128,NA,256,NA
2011,23,2011-09-13,"26","F",78,NA,NA,NA,NA,"BROODSTOCK #23","3M",NA,2200,"LOW","CYSTS",6864,NA,256,NA
2011,24,2011-09-13,"31","F",71,NA,NA,NA,NA,"BROODSTOCK #24","52",5,1500,"UP",NA,6375,NA,256,NA
2011,25,2011-09-14,"9","F",70,NA,NA,NA,NA,"BROODSTOCK #25","52",5,2000,"UP",NA,7100,NA,257,NA
2011,26,2011-09-14,"12","F",75,NA,NA,NA,NA,"BROODSTOCK #26","52",5,3000,"LOW",NA,10980,NA,257,NA
2011,27,2011-09-15,"31","F",81,NA,NA,NA,NA,"BROODSTOCK #27","62",6,1500,"LOW","CYSTS",5010,NA,258,NA
2011,28,2011-09-15,"31","F",75,NA,NA,NA,NA,"BROODSTOCK #28","52",5,2200,"LOW","CYSTS",7678,NA,258,NA
2011,29,2011-09-15,"26","F",75,NA,NA,NA,NA,"BROODSTOCK #29","3M",NA,1700,"LOW",NA,6545,NA,258,NA
2011,30,2011-09-16,"31","F",74,NA,NA,NA,NA,"BROODSTOCK #30","3M",NA,2100,"LOW","CYSTS",5901,NA,259,NA
2011,31,2011-09-16,"31","F",78,NA,NA,NA,NA,"BROODSTOCK #31","3M",NA,1300,"LOW",NA,4433,NA,259,NA
2011,32,2011-09-16,"27","F",74,NA,NA,NA,NA,"BROODSTOCK #32 (SCHOOL)","3M",NA,1700,"UP",NA,6290,NA,259,NA
2011,33,2011-09-17,"9","F",72,NA,NA,NA,NA,"BROODSTOCK #33","52",5,1300,"UP",NA,5226,NA,260,NA
2011,34,2011-09-17,"6","F",72,NA,NA,NA,NA,"BROODSTOCK #34","62",6,2400,"LOW",NA,8352,NA,260,NA
2011,35,2011-09-19,"24","F",75,NA,NA,NA,NA,"BROODSTOCK #35","52",5,1800,"UP",NA,6390,NA,262,NA
2011,36,2011-09-20,"9","F",77,NA,NA,NA,NA,"BROODSTOCK #36","52",5,1200,"UP",NA,3864,NA,263,NA
2011,37,2011-09-20,"9","F",71,NA,NA,NA,NA,"BROODSTOCK #37","52",5,1800,"UP",NA,6318,NA,263,NA
2011,38,2011-09-20,"9","F",74,NA,NA,NA,NA,"BROODSTOCK #38","52",5,1300,"UP",NA,5551,NA,263,NA
2011,39,2011-09-20,"9","F",67,NA,NA,NA,NA,"BROODSTOCK #39","52",5,2000,"UP",NA,7060,NA,263,NA
2011,40,2011-09-20,"9","F",74,NA,NA,NA,NA,"BROODSTOCK #40","52",5,2300,"UP",NA,7935,NA,263,NA
2011,41,2011-09-20,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #41","62",6,2200,"UP",NA,6754,NA,263,NA
2011,42,2011-09-20,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #42","4M",NA,1100,"UP",NA,4730,NA,263,NA
2011,43,2011-09-20,"9","F",74,NA,NA,NA,NA,"BROODSTOCK #43","52",5,1400,"UP",NA,4480,NA,263,NA
2011,44,2011-09-21,"9","F",79,NA,NA,NA,NA,"BROODSTOCK #44","62",6,2000,"UP",NA,6700,NA,264,NA
2011,45,2011-09-21,"9","F",73,NA,NA,NA,NA,"BROODSTOCK #45","62",6,1000,"LOW",NA,3510,NA,264,NA
2011,46,2011-09-22,"24","F",73,NA,NA,NA,NA,"BROODSTOCK #46","52",5,1200,"LOW",NA,5088,NA,265,NA
2011,47,2011-09-22,"24","F",74,NA,NA,NA,NA,"BROODSTOCK #47","52",5,NA,NA,NA,NA,NA,265,NA
2012,1,2012-09-01,"9","F",80,NA,NA,NA,NA,"Brood Stock  #1","62",6,2400,"UP",NA,7512,NA,245,NA
2012,2,2012-09-03,"31","F",80,NA,NA,NA,NA,"Brood Stock  #2","62",6,2000,"LOW",NA,5420,NA,247,NA
2012,3,2012-09-03,"31","F",79,NA,NA,NA,NA,"Brood Stock  #3","72",7,2300,"LOW",NA,5820,NA,247,NA
2012,4,2012-09-04,"9","F",79,NA,NA,NA,NA,"Brood Stock  #4","3M",NA,1900,"UP",NA,5738,NA,248,NA
2012,5,2012-09-04,"9","F",83,NA,NA,NA,NA,"Brood Stock  #5","62",6,1500,"UP",NA,4425,NA,248,NA
2012,6,2012-09-05,"34","F",81,NA,"L",NA,NA,"Brood Stock  #6","62",6,3200,"LOW",NA,8576,NA,249,NA
2012,7,2012-09-05,"30","F",83,NA,NA,NA,NA,"Brood Stock   #7","62",6,2500,"LOW",NA,6825,NA,249,NA
2012,8,2012-09-11,"6","F",NA,NA,NA,NA,NA,"8 1/2"" Net   Brood Stock   #20","4M",NA,2300,"LOW",NA,7912,NA,255,NA
2012,8,2012-09-05,NA,"F",80,NA,NA,NA,NA,"Brood Stock   #8","52",5,2300,"LOW",NA,7912,NA,249,NA
2012,9,2012-09-05,"31","F",80,NA,NA,NA,NA,"Brood Stock   #9","52",5,2400,"LOW",NA,8472,NA,249,NA
2012,10,2012-09-06,"9","F",74,NA,NA,NA,NA,"Brood Stock   #10","52",5,2200,"UP",NA,6270,NA,250,NA
2012,11,2012-09-06,"9","F",82,NA,NA,NA,NA,"Brood Stock   #11","62",6,2200,"UP",NA,7018,NA,250,NA
2012,12,2012-09-06,"9","F",83,NA,NA,NA,NA,"Brood Stock   #12","62",6,2500,"UP",NA,7700,NA,250,NA
2012,13,2012-09-06,"4","F",72,NA,NA,NA,NA,"Brood Stock #13","52",5,1500,"UP",NA,5350,NA,250,NA
2012,14,2012-09-07,"31","F",84,NA,NA,NA,NA,"Brood Stock    #14","4M",NA,2500,"LOW",NA,6325,NA,251,NA
2012,15,2012-09-08,"9","F",73,NA,NA,NA,NA,"Brood Stock    #15","52",5,1900,"UP",NA,6365,NA,252,NA
2012,16,2012-09-08,"9","F",80,NA,NA,NA,NA,"Brood Stock   #16","52",5,2300,"UP",NA,6210,NA,252,NA
2012,17,2012-09-10,"31","F",NA,NA,NA,NA,NA,"Brood Stock   #17",NA,NA,2300,"LOW",NA,7176,NA,254,NA
2012,18,2012-09-11,"9","F",84,NA,NA,NA,NA,"Brood Stock    #18","4M",NA,2000,"UP",NA,4620,NA,255,NA
2012,19,2012-09-11,"9","F",76,NA,NA,NA,NA,"Brood Stock   #19","4M",NA,1700,"UP",NA,5559,NA,255,NA
2012,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,"UP",NA,6688,NA,NA,NA
2012,21,2012-09-12,"31","F",88,NA,NA,NA,NA,"Brood Stock   #21","62",6,2300,"LOW",NA,6693,NA,256,NA
2012,22,2012-09-12,"31","F",80,NA,NA,NA,NA,"Brood Stock   #22","62",6,1800,"LOW",NA,4626,NA,256,NA
2012,23,2012-09-12,"31","F",80,NA,NA,NA,NA,"Brood Stock   #23","62",6,2000,"LOW",NA,6160,NA,256,NA
2012,24,2012-09-13,"6","F",71,NA,NA,NA,NA,"Brood Stock   #24","",NA,1200,"UP",NA,3852,NA,257,NA
2012,25,2012-09-14,"24","F",81,NA,NA,NA,NA,"Brood Stock   #25","62",6,NA,NA,NA,NA,NA,258,NA
2013,1,2013-09-02,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #1","52",5,2200,"UP",NA,6897,NA,245,NA
2013,2,2013-09-02,"9","F",86,NA,NA,NA,NA,"BROODSTOCK #2","62",6,2200,"UP",NA,5566,NA,245,NA
2013,3,2013-09-02,"9","F",83,NA,NA,NA,NA,"BROODSTOCK #3","62",6,1500,"UP",NA,4215,NA,245,NA
2013,4,2013-09-02,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #4","52",5,1800,"UP",NA,5796,NA,245,NA
2013,5,2013-09-02,"9","F",83,NA,NA,NA,NA,"BROODSTOCK #5","62",6,2000,"UP",NA,4480,NA,245,NA
2013,6,2013-09-03,"21","F",82,NA,NA,NA,NA,"BROODSTOCK #6","62",6,2300,"LOW",NA,5842,NA,246,NA
2013,7,2013-09-04,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #7","62",6,1900,"UP",NA,4484,NA,247,NA
2013,8,2013-09-04,NA,"F",82,NA,NA,NA,NA,"BROODSTOCK #8","62",6,2100,"UP",NA,5838,NA,247,NA
2013,9,2013-09-04,"9","F",79,NA,NA,NA,NA,"BROODSTOCK #9","3M",NA,2200,"UP",NA,7546,NA,247,NA
2013,10,2013-09-04,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #10","62",6,2200,"UP",NA,7106,NA,247,NA
2013,11,2013-09-04,"9","F",85,NA,NA,NA,NA,"BROODSTOCK #11","62",6,2500,"UP",NA,6750,NA,247,NA
2013,12,2013-09-04,"9","F",82,NA,NA,NA,NA,"BROODSTOCK #12","52",5,2300,"UP",NA,6210,NA,247,NA
2013,13,2013-09-05,"4","F",74,NA,NA,NA,NA,"BROODSTOCK #13","52",5,1700,"UP",NA,5627,NA,248,NA
2013,14,2013-09-05,"6","F",88,NA,NA,NA,NA,"BROODSTOCK #14","62",6,3300,"UP",NA,7590,NA,248,NA
2013,15,2013-09-05,"6","F",74,NA,NA,NA,NA,"BROODSTOCK #15","52",5,1000,"UP",NA,2400,NA,248,NA
2013,16,2013-09-05,"9","F",84,NA,NA,NA,NA,"BROODSTOCK #16","4M",NA,2600,"UP",NA,6838,NA,248,NA
2013,17,2013-09-05,"9","F",86,NA,NA,NA,NA,"BROODSTOCK #17","62",6,2600,"UP",NA,6994,NA,248,NA
2013,18,2013-09-05,"9","F",77,NA,NA,NA,NA,"BROODSTOCK #18","52",5,2400,"UP","BKD",7488,NA,248,NA
2013,19,2013-09-05,"9","F",86,NA,NA,NA,NA,"BROODSTOCK #19","",NA,2100,"UP",NA,7056,NA,248,NA
2013,20,2013-09-06,"31","F",79,NA,NA,NA,NA,"BROODSTOCK #20","52",5,2200,"LOW",NA,6402,NA,249,NA
2013,21,2013-09-06,"31","F",85,NA,NA,NA,NA,"BROODSTOCK #21","62",6,3000,"LOW",NA,6690,NA,249,NA
2013,22,2013-09-06,"31","F",85,NA,NA,NA,NA,"BROODSTOCK #22","4M",NA,2700,"LOW",NA,8073,NA,249,NA
2013,23,2013-09-06,"30","F",86,NA,NA,NA,NA,"BROODSTOCK #23","62",6,2600,"LOW",NA,6604,NA,249,NA
2013,24,2013-09-06,"30","F",86,NA,NA,NA,NA,"BROODSTOCK #24","",NA,2500,"LOW",NA,7300,NA,249,NA
2013,25,2013-09-07,"4","F",88,NA,NA,NA,NA,"BROODSTOCK #25","4M",NA,3600,"UP",NA,7200,NA,250,NA
2013,26,2013-09-07,"4","F",NA,NA,NA,NA,NA,"BROODSTOCK #26","52",5,2800,"UP",NA,6328,NA,250,NA
2013,27,2013-09-07,"9","F",78,NA,NA,NA,NA,"BROODSTOCK #27","3M",NA,1500,"UP",NA,5520,NA,250,NA
2013,28,2013-09-07,"9","F",76,NA,NA,NA,NA,"BROODSTOCK #28","52",5,1400,"UP",NA,4354,NA,250,NA
2013,29,2013-09-07,"9","F",80,NA,NA,NA,NA,"BROODSTOCK #29","52",5,2600,"UP",NA,7228,NA,250,NA
2013,30,2013-09-07,"9","F",79,NA,NA,NA,NA,"BROODSTOCK #30","52",5,1600,"UP",NA,5248,NA,250,NA
2013,31,2013-09-07,"9","F",71,NA,NA,NA,NA,"BROODSTOCK #31","52",5,2200,"UP",NA,9922,NA,250,NA
2013,32,2013-09-07,"9","F",74,NA,NA,NA,NA,"BROODSTOCK #32","3M",NA,1600,"UP",NA,5872,NA,250,NA
2013,33,2013-09-09,"31","F",81,NA,NA,NA,NA,"BROODSTOCK #33","62",6,2500,"LOW",NA,6500,NA,252,NA
2013,34,2013-09-09,"21","F",NA,NA,NA,NA,NA,"BROODSTOCK #34","62",6,1700,"LOW",NA,4420,NA,252,NA
2013,35,2013-09-09,"21","F",82,NA,NA,NA,NA,"BROODSTOCK #35","62",6,2800,"LOW",NA,7476,NA,252,NA
2013,36,2013-09-09,"31","F",84,NA,NA,NA,NA,"BROODSTOCK #36","62",6,2800,"LOW",NA,7588,NA,252,NA
2013,37,2013-09-10,"31","F",NA,NA,NA,NA,NA,"BROODSTOCK #37","52",5,1600,"LOW",NA,5888,NA,253,NA
2013,38,2013-09-10,"23","F",76,NA,NA,NA,NA,"BROODSTOCK #38 \ TAILOUT OF SITE 23","52",5,1200,"LOW",NA,4128,NA,253,NA
2013,39,2013-09-10,"23","F",79,NA,NA,NA,NA,"BROODSTOCK # 39 \ TAILOUT OF SITE 23","52",5,1100,"LOW",NA,3608,NA,253,NA
2013,40,2013-09-10,"30","F",76,NA,NA,NA,NA,"BROODSTOCK #40","52",5,1800,"LOW",NA,5508,NA,253,NA
2013,41,2013-09-11,"9","F",90,NA,NA,NA,NA,"BROODSTOCK #41\HELD IN TUBES","62",6,3000,"UP",NA,7440,NA,254,NA
2013,42,2013-09-11,"9","F",76,NA,NA,NA,NA,"BROODSTOCK #42","52",5,2100,"UP",NA,6300,NA,254,NA
2013,43,2013-09-11,"9","F",79,NA,NA,NA,NA,"BROODSTOCK #43","52",5,1900,"UP",NA,5301,NA,254,NA
2013,44,2013-09-11,"9","F",90,NA,NA,NA,NA,"BROODSTOCK #44","62",6,3000,"UP",NA,7110,NA,254,NA
2013,45,2013-09-11,"9","F",85,NA,NA,NA,NA,"BROODSTOCK #45","52",5,2500,"UP",NA,6700,NA,254,NA
2013,46,2013-09-12,"23","F",77,NA,NA,NA,NA,"BROODSTOCK #46","62",6,2200,"LOW",NA,6930,NA,255,NA
2014,1,2014-09-01,"6","F",88,NA,NA,NA,NA,"BROOD #1","62",6,2200,"UP",NA,6000,NA,244,NA
2014,2,2014-09-01,"6","F",72,NA,NA,NA,NA,"BROOD #2","52",5,700,"UP",NA,2500,NA,244,NA
2014,3,2014-09-03,"3","F",85,NA,NA,NA,NA,"BROOD #3","4M",NA,3100,"UP",NA,7626,NA,246,NA
2014,4,2014-09-03,"3","F",76,NA,NA,NA,NA,"BROOD #4","52",5,1200,"UP",NA,5952,NA,246,NA
2014,5,2014-09-03,"3","F",84,NA,NA,NA,NA,"BROOD #5","52",5,1100,"UP",NA,2981,NA,246,NA
2014,6,2014-09-03,"9","F",80,NA,NA,NA,NA,"BROOD #6","52",5,1600,"UP",NA,4928,NA,246,NA
2014,7,2014-09-03,"9","F",78,NA,NA,NA,NA,"BROOD #7","52",5,1400,"UP",NA,4438,NA,246,NA
2014,8,2014-09-03,"9","F",76,NA,NA,NA,NA,"BROOD #8","52",5,2200,"UP",NA,5060,NA,246,NA
2014,9,2014-09-04,"31","F",83,NA,NA,NA,NA,"BROOD #9","3M",NA,2400,"LOW",NA,6384,NA,247,NA
2014,10,2014-09-04,"31","F",NA,NA,NA,NA,NA,"BROOD #10","62",6,1900,"LOW",NA,3477,NA,247,NA
2014,10,2014-09-04,"31","F",84,"A4247","L",NA,NA,"GIVEN TO ROB","4M",NA,1900,"LOW",NA,3477,NA,247,NA
2014,11,2014-09-04,"27","F",87,NA,NA,NA,NA,"BROOD #11 (CAUGHT SEP 2 - BAGGED)","4M",NA,3000,"LOW",NA,7110,NA,247,NA
2014,12,2014-09-05,"3","F",77,NA,NA,NA,NA,"BROOD #12","52",5,2200,"UP",NA,6325,NA,248,NA
2014,13,2014-09-05,"3","F",74,NA,NA,NA,NA,"BROOD #13","52",5,1600,"UP",NA,4928,NA,248,NA
2014,14,2014-09-05,"6","F",80,NA,NA,NA,NA,"BROOD #14","52",5,2100,"UP",NA,6258,NA,248,NA
2014,15,2014-09-05,"6","F",78,NA,NA,NA,NA,"BROOD #15","52",5,1900,"UP",NA,5548,NA,248,NA
2014,16,2014-09-05,"9","F",77,NA,NA,NA,NA,"BROOD #16","52",5,1900,"UP",NA,6042,NA,248,NA
2014,17,2014-09-05,"9","F",81,NA,NA,NA,NA,"BROOD #17","62",6,1500,"UP",NA,4020,NA,248,NA
2014,18,2014-09-05,"9","F",79,NA,NA,NA,NA,"BROOD #18","3M",NA,2000,"UP",NA,6240,NA,248,NA
2014,19,2014-09-06,"31","F",96,NA,NA,NA,NA,"BROOD #19","62",6,3600,"LOW",NA,9288,NA,249,NA
2014,20,2014-09-06,"30","F",80,NA,NA,NA,NA,"BROOD #20 (SMALL RED DOTS IN SKIN)","62",6,2200,"LOW",NA,5896,NA,249,NA
2014,21,2014-09-06,NA,"F",85,NA,NA,NA,NA,"BROOD #21 (SIDE CHANNEL ABOVE DIGGERS)","52",5,2800,"LOW",NA,8568,NA,249,NA
2014,22,2014-09-06,"25","F",85,NA,NA,NA,NA,"BROOD #22","62",6,2800,"LOW",NA,7488,NA,249,NA
2014,23,2014-09-08,"3","F",83,NA,NA,NA,NA,"BROOD #23","52",5,3000,"UP",NA,9540,NA,251,NA
2014,24,2014-09-08,"9","F",NA,NA,NA,NA,NA,"BROOD #24","62",6,1700,"UP",NA,4522,NA,251,NA
2014,25,2014-09-08,"6","F",84,NA,NA,NA,NA,"BROOD #25","3M",NA,1600,"UP",NA,3936,NA,251,NA
2014,26,2014-09-08,"6","F",88,NA,NA,NA,NA,"BROOD #26","62",6,1900,"UP",NA,4978,NA,251,NA
2014,27,2014-09-08,"6","F",74,NA,NA,NA,NA,"BROOD #27","52",5,2000,"UP",NA,6240,NA,251,NA
2014,28,2014-09-09,"31","F",82,NA,NA,NA,NA,"BROOD #28","62",6,2200,"LOW",NA,6908,NA,252,NA
2014,29,2014-09-09,"31","F",76,NA,NA,NA,NA,"BROOD #29","3M",NA,1400,"LOW",NA,3500,NA,252,NA
2014,30,2014-09-09,"25","F",92,NA,NA,NA,NA,"BROOD #30","4M",NA,2600,"LOW",NA,6604,NA,252,NA
2014,31,2014-09-09,"25","F",88,NA,NA,NA,NA,"BROOD #31","4M",NA,3200,"LOW",NA,10304,NA,252,NA
2014,32,2014-09-09,"25","F",84,NA,NA,NA,NA,"BROOD #32","4M",NA,3100,"LOW",NA,8928,NA,252,NA
2014,33,2014-09-10,"3","F",75,NA,NA,NA,NA,"BROOD #33","52",5,1200,"UP",NA,4776,NA,253,NA
2014,34,2014-09-10,"3","F",79,NA,NA,NA,NA,"BROOD #34","52",5,2000,"UP",NA,6000,NA,253,NA
2014,35,2014-09-10,"6","F",81,NA,NA,NA,NA,"BROOD #35","62",6,2800,"UP",NA,7336,NA,253,NA
2014,36,2014-09-10,NA,"F",89,NA,NA,NA,NA,"BROOD #36","62",6,2500,"UP",NA,5950,NA,253,NA
2014,37,2014-09-11,"31","F",86,NA,NA,NA,NA,"BROOD #37 - BAGGED FROM SEPT 9","4M",NA,2600,"LOW","BKD, removed",7020,NA,254,NA
2014,38,2014-09-11,"31","F",79,NA,NA,NA,NA,"BROOD #38 - BAGGED FROM SEPT 9","3M",NA,2100,"LOW",NA,5796,NA,254,NA
2014,39,2014-09-11,"31","F",80,NA,NA,NA,NA,"BROOD #39","62",6,2700,"LOW",NA,7722,NA,254,NA
2014,40,2014-09-11,"31","F",89,NA,NA,NA,NA,"BROOD #40","62",6,1200,"LOW",NA,3000,NA,254,NA
2014,41,2014-09-11,"24","F",90,NA,NA,NA,NA,"BROOD #41","4M",NA,3300,"LOW",NA,8118,NA,254,NA
2014,42,2014-09-12,"3","F",79,NA,NA,NA,NA,"BROOD #42","52",5,2200,"UP",NA,7260,NA,255,NA
2014,43,2014-09-12,"6","F",66,NA,NA,NA,NA,"BROOD #43 - LESIONS IN LIVER","3M",NA,1200,"UP","Cysts in liver, removed",3960,NA,255,NA
2014,44,2014-09-12,"9","F",85,NA,NA,NA,NA,"BROOD #44","4M",NA,1900,"UP",NA,4978,NA,255,NA
2014,45,2014-09-12,"9","F",83,NA,NA,NA,NA,"BROOD #45","4M",NA,1500,"UP",NA,3750,NA,255,NA
2014,46,2014-09-13,"30","F",84,NA,NA,NA,NA,"BROOD #46 - BAGGED SEPT 11","4M",NA,1600,"LOW",NA,5344,NA,256,NA
2014,47,2014-09-13,"30","F",83,NA,NA,NA,NA,"BROOD #47 - BAGGED SEPT 11","62",6,2500,"LOW",NA,7550,NA,256,NA
2014,48,2014-09-13,"24","F",89,NA,NA,NA,NA,"BROOD #48","4M",NA,2200,"LOW",NA,5980,NA,256,NA
2014,49,2014-09-15,"3","F",67,NA,NA,NA,NA,"BROOD #49","52",5,1500,"UP",NA,6300,NA,258,NA
2014,50,2014-09-15,"3","F",76,NA,NA,NA,NA,"BROOD #50","52",5,2100,"UP",NA,6636,NA,258,NA
2015,1,2015-09-02,"24","F",83,NA,NA,NA,NA,"BROOD 1","52",5,2100,"LOW",NA,6090,NA,245,NA
2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,"UP",NA,8640,NA,NA,NA
2015,3,2015-09-03,"9","F",78,NA,NA,NA,NA,"BROOD 3","3M",NA,2200,"UP",NA,6776,NA,246,NA
2015,4,2015-09-03,"9","F",77,NA,NA,NA,NA,"BROOD 4","52",5,2000,"UP",NA,6720,NA,246,NA
2015,5,2015-09-03,"9","F",79,NA,NA,NA,NA,"BROOD 5","3M",NA,1500,"UP",NA,4890,NA,246,NA
2015,6,2015-09-04,"26","F",78,NA,NA,NA,NA,"BROOD 6","3M",NA,2300,"LOW",NA,7314,NA,247,NA
2015,7,2015-09-04,"22","F",78,NA,NA,NA,NA,"BROOD 7","52",5,1600,"UP",NA,5920,NA,247,NA
2015,8,2015-09-05,"3","F",81,NA,NA,NA,NA,"BROOD 8","4M",NA,2000,"UP",NA,4880,NA,248,NA
2015,9,2015-09-05,"3","F",80,NA,NA,NA,NA,"BROOD 9","52",5,2300,"UP",NA,7406,NA,248,NA
2015,10,2015-09-05,"3","F",85,NA,NA,NA,NA,"BROOD 10","62",6,2900,"UP",NA,7308,NA,248,NA
2015,11,2015-09-05,"9","F",77,NA,NA,NA,NA,"BROOD 11","3M",NA,2300,"UP",NA,6578,NA,248,NA
2015,12,2015-09-07,"31","F",82,NA,NA,NA,NA,"BROOD 12","72",7,2200,"LOW",NA,5764,NA,250,NA
2015,12,2015-09-10,"9","F",NA,NA,NA,NA,NA,"BAGGED FOR BROOD STOCK (GREEN)-SEPT 12",NA,NA,2200,"LOW",NA,5764,NA,253,NA
2015,12,2015-09-10,"9","F",NA,NA,NA,NA,NA,"BAGGED FOR BROOD STOCK (GREEN)-SEPT 12",NA,NA,2200,"LOW",NA,5764,NA,253,NA
2015,13,2015-09-07,"30","F",79,NA,NA,NA,NA,"BROOD 13 ( RECAP 4297)","52",5,2000,"LOW",NA,6280,NA,250,NA
2015,14,2015-09-07,"30","F",80,NA,NA,NA,NA,"BROOD 14","52",5,1500,"LOW",NA,5010,NA,250,NA
2015,15,2015-09-07,"24","F",79,NA,NA,NA,NA,"BROOD 15","52",5,1600,"LOW",NA,5536,NA,250,NA
2015,16,2015-09-07,"23","F",76,NA,NA,NA,NA,"BROOD 16","52",5,2000,"LOW",NA,6920,NA,250,NA
2015,17,2015-09-07,"24","F",80,NA,NA,NA,NA,"BROOD 17","52",5,1500,"LOW",NA,4770,NA,250,NA
2015,18,2015-09-08,"3","F",75,NA,NA,NA,NA,"BROOD 18","3M",NA,1700,"UP",NA,6392,NA,251,NA
2015,19,2015-09-08,"6","F",79,NA,NA,NA,NA,"BROOD 19","3M",NA,1700,"UP",NA,0,NA,251,NA
2015,20,2015-09-08,"6","F",79,NA,NA,NA,NA,"BROOD 20","3M",NA,2300,"UP",NA,6624,NA,251,NA
2015,21,2015-09-08,"6","F",79,NA,NA,NA,NA,"BROOD 21","3M",NA,2000,"UP",NA,5840,NA,251,NA
2015,22,2015-09-08,"6","F",77,NA,NA,NA,NA,"BROOD 22","3M",NA,1900,"UP",NA,7258,NA,251,NA
2015,23,2015-09-08,"6","F",82,NA,NA,NA,NA,"BROOD 23","4M",NA,1500,"UP",NA,4410,NA,251,NA
2015,24,2015-09-08,"9","F",80,NA,NA,NA,NA,"BROOD 24","62",6,1900,"UP",NA,6802,NA,251,NA
